Quantity,Price,Customer ID,InvoiceDate
2020,75.49000000000001,17511.0,2009-02-12 10:52:00
4,4.25,16700.0,2009-02-12 10:52:00
1339,65.64000000000001,14299.0,2009-02-12 10:58:00
300,0.72,17949.0,2009-02-12 11:07:00
200,3.75,17949.0,2009-02-12 11:07:00
450,2.0,17949.0,2009-02-12 11:09:00
349,34.15,14799.0,2009-02-12 11:18:00
48,7.0,15311.0,2009-02-12 11:20:00
320,71.24000000000001,16550.0,2009-02-12 11:24:00
84,44.25,12980.0,2009-02-12 11:26:00
82,49.099999999999994,14425.0,2009-02-12 11:31:00
91,166.39000000000001,15353.0,2009-02-12 11:33:00
90,86.45999999999998,17818.0,2009-02-12 11:34:00
90,15.259999999999998,13654.0,2009-02-12 11:43:00
148,38.65,17189.0,2009-02-12 11:45:00
152,8.780000000000001,13269.0,2009-02-12 11:47:00
48,3.4,13269.0,2009-02-12 11:48:00
250,62.20000000000001,14653.0,2009-02-12 11:51:00
199,68.97,17019.0,2009-02-12 11:52:00
127,228.7099999999999,15542.0,2009-02-12 11:53:00
38,55.640000000000015,13564.0,2009-02-12 11:55:00
24,19.35,15833.0,2009-02-12 11:59:00
88,2.94,16467.0,2009-02-12 11:59:00
90,170.85999999999993,15542.0,2009-02-12 12:06:00
165,387.4899999999998,14527.0,2009-02-12 12:06:00
124,72.69,17476.0,2009-02-12 12:09:00
55,5.87,15287.0,2009-02-12 12:13:00
287,42.67999999999999,14440.0,2009-02-12 12:13:00
268,27.380000000000006,15680.0,2009-02-12 12:15:00
142,84.09000000000002,15581.0,2009-02-12 12:19:00
97,90.72000000000001,13740.0,2009-02-12 12:22:00
532,54.60000000000001,17768.0,2009-02-12 12:26:00
144,10.23,12948.0,2009-02-12 12:28:00
156,85.77,15581.0,2009-02-12 12:32:00
185,38.470000000000006,14667.0,2009-02-12 12:38:00
227,116.49,17377.0,2009-02-12 12:39:00
241,69.68,15581.0,2009-02-12 12:43:00
82,24.490000000000002,14467.0,2009-02-12 12:44:00
68,9.85,13457.0,2009-02-12 12:46:00
165,110.8,18108.0,2009-02-12 12:47:00
515,30.069999999999997,16210.0,2009-02-12 12:54:00
85,90.58999999999997,17377.0,2009-02-12 13:00:00
506,256.7099999999998,14669.0,2009-02-12 13:06:00
41,48.05,17909.0,2009-02-12 13:10:00
258,74.55000000000003,16086.0,2009-02-12 13:20:00
132,13.05,16711.0,2009-02-12 13:22:00
102,47.6,16233.0,2009-02-12 13:23:00
465,27.220000000000002,14739.0,2009-02-12 13:23:00
103,182.35999999999996,14204.0,2009-02-12 13:26:00
42,13.299999999999999,17606.0,2009-02-12 13:32:00
127,87.76,16797.0,2009-02-12 13:33:00
94,50.2,16126.0,2009-02-12 13:34:00
17,72.10000000000001,17867.0,2009-02-12 13:39:00
382,33.74999999999999,17412.0,2009-02-12 13:51:00
237,35.06,16525.0,2009-02-12 13:53:00
242,228.7399999999998,13623.0,2009-02-12 13:57:00
480,2.1,12435.0,2009-02-12 13:58:00
122,143.33999999999997,14549.0,2009-02-12 14:06:00
79,83.7,14980.0,2009-02-12 14:09:00
24,8.95,14106.0,2009-02-12 14:09:00
280,5.1,15061.0,2009-02-12 14:15:00
274,123.05999999999997,14396.0,2009-02-12 14:21:00
6,14.95,14122.0,2009-02-12 14:22:00
56,89.56000000000002,16987.0,2009-02-12 14:34:00
816,2343.53,,2009-02-12 14:36:00
1225,2684.269999999996,,2009-02-12 14:43:00
33,13.459999999999999,,2009-02-12 14:50:00
150,17.2,17809.0,2009-02-12 14:52:00
21,63.070000000000014,15917.0,2009-02-12 14:55:00
79,13.05,14987.0,2009-02-12 14:56:00
53,123.94000000000003,14080.0,2009-02-12 15:01:00
587,320.7599999999997,16200.0,2009-02-12 15:04:00
45,37.5,,2009-02-12 15:08:00
248,48.1,15794.0,2009-02-12 15:10:00
27,29.81,16200.0,2009-02-12 15:15:00
118,4.25,15523.0,2009-02-12 15:16:00
274,23.299999999999997,15523.0,2009-02-12 15:17:00
320,57.29000000000001,15615.0,2009-02-12 15:28:00
12,0.85,15615.0,2009-02-12 15:29:00
144,32.64,18001.0,2009-02-12 15:38:00
219,315.0699999999998,17841.0,2009-02-12 15:41:00
22,36.050000000000004,15917.0,2009-02-12 15:44:00
162,11.100000000000001,13089.0,2009-02-12 15:44:00
56,112.60000000000001,15989.0,2009-02-12 15:51:00
138,106.34,17660.0,2009-02-12 16:02:00
552,54.22000000000001,13313.0,2009-02-12 16:18:00
260,73.07000000000001,12437.0,2009-02-12 16:24:00
19,0.19,13313.0,2009-02-12 16:24:00
660,54.760000000000026,14841.0,2009-02-12 16:49:00
3200,43.63000000000001,14646.0,2009-02-12 16:52:00
592,5.7,14646.0,2009-02-12 16:53:00
144,20.439999999999998,15482.0,2009-02-12 16:59:00
4,19.9,,2009-02-12 17:02:00
98,29.400000000000002,16156.0,2009-02-12 17:06:00
396,42.35000000000001,17716.0,2009-02-12 17:18:00
266,40.17999999999999,12779.0,2009-03-12 07:25:00
227,44.589999999999996,13611.0,2009-03-12 07:57:00
176,25.690000000000005,15255.0,2009-03-12 09:10:00
253,23.599999999999994,14771.0,2009-03-12 09:44:00
18,24.8,14838.0,2009-03-12 09:52:00
150,54.22000000000001,13979.0,2009-03-12 10:02:00
242,46.47,13800.0,2009-03-12 10:03:00
96,5.0,14483.0,2009-03-12 10:16:00
104,29.840000000000003,14915.0,2009-03-12 10:17:00
41,19.94,16301.0,2009-03-12 10:20:00
428,33.67,13753.0,2009-03-12 10:20:00
288,0.5,15482.0,2009-03-12 10:23:00
578,151.1,13931.0,2009-03-12 10:26:00
16,16.349999999999998,13931.0,2009-03-12 10:28:00
508,80.46999999999998,12921.0,2009-03-12 10:28:00
36,2.9,17035.0,2009-03-12 10:37:00
212,14.89,15194.0,2009-03-12 10:37:00
48,16.4,14347.0,2009-03-12 10:49:00
31,83.34,12934.0,2009-03-12 10:51:00
142,16.5,15291.0,2009-03-12 11:09:00
514,23.45,17209.0,2009-03-12 11:10:00
93,81.50000000000001,15658.0,2009-03-12 11:19:00
72,18.549999999999997,17314.0,2009-03-12 11:25:00
89,24.24,17155.0,2009-03-12 11:34:00
94,2.76,15965.0,2009-03-12 11:45:00
115,35.97000000000001,17322.0,2009-03-12 11:46:00
163,44.34,16159.0,2009-03-12 11:51:00
224,38.39,14051.0,2009-03-12 11:53:00
203,105.99999999999999,13993.0,2009-03-12 11:57:00
150,54.000000000000014,17411.0,2009-03-12 12:02:00
257,232.2699999999999,15768.0,2009-03-12 12:10:00
100,110.59000000000002,12835.0,2009-03-12 12:13:00
480,2.1,15061.0,2009-03-12 12:15:00
138,86.79000000000002,16918.0,2009-03-12 12:27:00
339,118.56000000000002,15179.0,2009-03-12 12:27:00
395,51.88000000000002,17069.0,2009-03-12 12:27:00
407,236.12999999999985,15466.0,2009-03-12 12:28:00
267,191.25999999999982,14159.0,2009-03-12 12:31:00
17520,1.0,17940.0,2009-03-12 12:31:00
116,58.04999999999999,17581.0,2009-03-12 12:34:00
14,8.4,17581.0,2009-03-12 12:36:00
12,0.85,17581.0,2009-03-12 12:36:00
24,6.75,17581.0,2009-03-12 12:37:00
49,86.7,16168.0,2009-03-12 12:38:00
121,110.39000000000001,14606.0,2009-03-12 12:40:00
12,9.7,,2009-03-12 12:44:00
30,38.290000000000006,17287.0,2009-03-12 12:45:00
109,41.84,17287.0,2009-03-12 12:50:00
66,23.45,13416.0,2009-03-12 13:02:00
131,68.30000000000003,17913.0,2009-03-12 13:02:00
681,61.99000000000002,16779.0,2009-03-12 13:03:00
40,2.55,15794.0,2009-03-12 13:04:00
2,6.75,17913.0,2009-03-12 13:05:00
408,199.65999999999994,13895.0,2009-03-12 13:09:00
101,50.190000000000005,14057.0,2009-03-12 13:17:00
186,16.95,17017.0,2009-03-12 13:22:00
56,39.45,13208.0,2009-03-12 13:25:00
184,52.830000000000005,17465.0,2009-03-12 13:25:00
27,7.2,17465.0,2009-03-12 13:26:00
4825,27.0,18102.0,2009-03-12 13:30:00
148,62.29,13468.0,2009-03-12 13:32:00
2000,8.0,18102.0,2009-03-12 13:42:00
86,20.6,13485.0,2009-03-12 13:46:00
117,143.55999999999997,17271.0,2009-03-12 13:49:00
215,53.110000000000014,16139.0,2009-03-12 13:51:00
600,2.1,15061.0,2009-03-12 13:58:00
212,12.259999999999998,15953.0,2009-03-12 14:00:00
412,72.2,15856.0,2009-03-12 14:02:00
90,32.449999999999996,13085.0,2009-03-12 14:06:00
60,13.45,13085.0,2009-03-12 14:07:00
68,10.799999999999999,14967.0,2009-03-12 14:07:00
111,114.85000000000002,16497.0,2009-03-12 14:11:00
71,93.9,17764.0,2009-03-12 14:28:00
172,25.65,14905.0,2009-03-12 14:36:00
1199,3203.880000000002,,2009-03-12 14:39:00
84,18.200000000000003,18229.0,2009-03-12 14:42:00
65,10.44,17293.0,2009-03-12 15:09:00
159,138.76999999999995,17853.0,2009-03-12 15:09:00
85,19.900000000000002,15550.0,2009-03-12 15:15:00
126,55.85000000000001,13531.0,2009-03-12 15:20:00
323,60.580000000000005,13786.0,2009-03-12 15:32:00
262,7.549999999999999,14952.0,2009-03-12 15:34:00
1132,231.9599999999998,14031.0,2009-03-12 15:35:00
108,36.730000000000004,12937.0,2009-03-12 15:43:00
432,1.85,17949.0,2009-03-12 15:48:00
668,115.21000000000004,15601.0,2009-03-12 15:49:00
2,17.0,15581.0,2009-03-12 15:50:00
252,1.85,17949.0,2009-03-12 15:52:00
25,35.8,15581.0,2009-03-12 15:53:00
600,1.06,17949.0,2009-03-12 15:54:00
297,51.34000000000001,16612.0,2009-03-12 15:54:00
896,198.21999999999997,12949.0,2009-03-12 15:56:00
504,1.69,17949.0,2009-03-12 15:56:00
54,58.04,14958.0,2009-03-12 16:02:00
146,89.02000000000002,17329.0,2009-03-12 16:09:00
526,306.5699999999999,16736.0,2009-03-12 16:12:00
403,224.7599999999999,13001.0,2009-03-12 16:21:00
150,43.35,14644.0,2009-03-12 16:24:00
275,56.150000000000006,14898.0,2009-03-12 16:40:00
30,30.150000000000002,14662.0,2009-03-12 16:47:00
444,2.5500000000000003,17414.0,2009-03-12 16:49:00
204,86.19000000000003,14755.0,2009-03-12 16:51:00
13,20.8,14755.0,2009-03-12 16:52:00
221,72.01000000000002,17576.0,2009-03-12 16:54:00
161,52.68,13037.0,2009-03-12 17:04:00
16,29.55,14710.0,2009-03-12 17:12:00
160,43.87999999999999,18168.0,2009-03-12 17:29:00
316,20.57,17679.0,2009-03-12 17:32:00
48,10.2,17679.0,2009-03-12 17:33:00
151,114.51000000000002,17851.0,2009-03-12 17:46:00
75,1.45,12931.0,2009-03-12 17:48:00
65,84.30000000000001,14750.0,2009-03-12 17:57:00
107,176.13,16791.0,2009-03-12 18:08:00
109,31.650000000000002,16558.0,2009-03-12 18:11:00
202,144.21999999999997,14156.0,2009-03-12 18:13:00
156,27.36,15884.0,2009-03-12 18:23:00
89,31.709999999999997,17343.0,2009-03-12 18:30:00
59,76.15,17372.0,2009-03-12 18:41:00
127,77.14000000000001,16003.0,2009-03-12 18:51:00
71,120.95000000000003,17432.0,2009-03-12 19:13:00
104,38.519999999999996,14713.0,2009-03-12 19:22:00
198,43.260000000000005,16722.0,2009-03-12 19:23:00
79,45.9,12577.0,2009-03-12 19:31:00
227,92.49,12872.0,2009-03-12 20:03:00
158,47.35,15755.0,2009-04-12 08:24:00
356,66.1,14258.0,2009-04-12 08:36:00
1687,102.60000000000004,14286.0,2009-04-12 08:40:00
152,60.150000000000006,13154.0,2009-04-12 08:46:00
439,145.77999999999997,14564.0,2009-04-12 09:27:00
472,7.68,13408.0,2009-04-12 09:31:00
1213,3071.3299999999967,,2009-04-12 09:43:00
117,33.34,16645.0,2009-04-12 09:49:00
231,138.87999999999997,12714.0,2009-04-12 10:00:00
111,154.75,16335.0,2009-04-12 10:18:00
262,17.21,13093.0,2009-04-12 10:32:00
40,3.45,16736.0,2009-04-12 10:39:00
278,59.520000000000024,12759.0,2009-04-12 10:47:00
2,19.5,13666.0,2009-04-12 10:48:00
96,2.55,13777.0,2009-04-12 10:52:00
653,100.56000000000002,17160.0,2009-04-12 10:57:00
206,46.07000000000001,13946.0,2009-04-12 11:07:00
115,33.17,14723.0,2009-04-12 11:22:00
632,94.45,14961.0,2009-04-12 11:32:00
175,31.499999999999996,14735.0,2009-04-12 11:32:00
241,18.99,18061.0,2009-04-12 11:36:00
32,12.489999999999998,15581.0,2009-04-12 11:54:00
4,10.5,,2009-04-12 11:56:00
1,3.75,,2009-04-12 11:59:00
1,8.95,,2009-04-12 12:01:00
188,64.4,15078.0,2009-04-12 12:03:00
484,10.77,17389.0,2009-04-12 12:06:00
41,43.48,16883.0,2009-04-12 12:07:00
201,49.7,13175.0,2009-04-12 12:11:00
48,4.19,17076.0,2009-04-12 12:12:00
63,28.549999999999997,13948.0,2009-04-12 12:14:00
713,90.06000000000002,18223.0,2009-04-12 12:20:00
208,22.919999999999998,16192.0,2009-04-12 12:28:00
24,0.85,15999.0,2009-04-12 12:31:00
50,40.4,15109.0,2009-04-12 12:33:00
273,151.81,14680.0,2009-04-12 12:36:00
600,31.36,18092.0,2009-04-12 12:37:00
164,237.0199999999999,16891.0,2009-04-12 12:37:00
148,51.859999999999985,13481.0,2009-04-12 12:37:00
43,37.0,13807.0,2009-04-12 12:41:00
213,158.65,14979.0,2009-04-12 12:54:00
210,22.619999999999997,16656.0,2009-04-12 12:59:00
147,266.64999999999986,14527.0,2009-04-12 12:59:00
218,25.599999999999998,16746.0,2009-04-12 13:00:00
112,7.2,17157.0,2009-04-12 13:00:00
143,59.50000000000001,15309.0,2009-04-12 13:01:00
85,28.490000000000002,16325.0,2009-04-12 13:21:00
173,140.09999999999997,16541.0,2009-04-12 13:22:00
157,213.39999999999998,16723.0,2009-04-12 13:23:00
130,22.980000000000004,16699.0,2009-04-12 13:31:00
298,98.85999999999997,16710.0,2009-04-12 13:41:00
500,36.03000000000001,12510.0,2009-04-12 13:47:00
328,37.45,13162.0,2009-04-12 13:59:00
954,110.07000000000004,15382.0,2009-04-12 14:13:00
193,161.98999999999998,13680.0,2009-04-12 14:14:00
187,172.1199999999999,12970.0,2009-04-12 14:19:00
93,37.08,15311.0,2009-04-12 14:24:00
128,198.02999999999994,17841.0,2009-04-12 14:29:00
55,17.45,17935.0,2009-04-12 14:33:00
339,183.42999999999998,17593.0,2009-04-12 14:35:00
289,111.66000000000004,17243.0,2009-04-12 14:37:00
85,55.78,12835.0,2009-04-12 14:52:00
42,22.3,17151.0,2009-04-12 14:56:00
201,41.35,16451.0,2009-04-12 15:11:00
352,116.44000000000001,17961.0,2009-04-12 15:16:00
49,20.0,17127.0,2009-04-12 15:18:00
1327,12.05,13694.0,2009-04-12 15:26:00
201,121.78000000000007,14087.0,2009-04-12 15:27:00
320,4.2,13694.0,2009-04-12 15:27:00
62,33.0,13733.0,2009-04-12 15:28:00
600,3.3,13694.0,2009-04-12 15:29:00
115,164.22000000000003,18181.0,2009-04-12 15:30:00
363,163.18999999999994,13174.0,2009-04-12 15:40:00
270,35.88,13329.0,2009-04-12 15:41:00
96,5.449999999999999,17421.0,2009-04-12 15:43:00
4,5.45,,2009-04-12 16:11:00
156,30.2,16351.0,2009-04-12 16:12:00
68,34.199999999999996,15684.0,2009-04-12 16:13:00
9,10.75,17884.0,2009-04-12 16:23:00
5,17.4,,2009-04-12 16:26:00
4,11.8,,2009-04-12 16:27:00
445,87.05000000000001,15514.0,2009-04-12 16:37:00
287,8.38,13093.0,2009-04-12 16:39:00
103,17.060000000000002,17884.0,2009-04-12 16:45:00
10,5.95,18225.0,2009-04-12 16:52:00
34,74.05000000000001,13679.0,2009-04-12 16:52:00
22,35.45,,2009-04-12 17:18:00
203,106.67000000000002,12748.0,2009-04-12 17:31:00
192,0.72,13199.0,2009-05-12 10:11:00
25,36.2,13487.0,2009-05-12 10:25:00
120,14.65,17018.0,2009-05-12 10:27:00
147,40.75000000000001,18071.0,2009-05-12 10:31:00
8,19.9,16593.0,2009-05-12 10:44:00
18,14.899999999999999,14238.0,2009-05-12 10:58:00
44,24.2,15223.0,2009-05-12 11:19:00
177,103.89999999999999,17593.0,2009-05-12 12:01:00
185,41.27000000000001,13021.0,2009-05-12 12:02:00
95,89.7,17115.0,2009-05-12 12:13:00
146,73.42000000000002,17850.0,2009-05-12 12:28:00
65,31.25,14239.0,2009-05-12 12:36:00
185,60.15000000000002,13999.0,2009-05-12 12:42:00
389,94.50000000000001,13958.0,2009-05-12 13:12:00
12,1.25,13958.0,2009-05-12 13:13:00
134,26.900000000000002,13641.0,2009-05-12 13:17:00
142,73.42000000000002,17850.0,2009-05-12 13:26:00
141,8.840000000000002,15420.0,2009-05-12 13:29:00
397,179.98,12359.0,2009-05-12 13:32:00
50,12.3,12820.0,2009-05-12 13:37:00
348,3.98,16410.0,2009-05-12 14:51:00
473,102.43000000000002,15240.0,2009-05-12 14:57:00
130,73.42000000000002,17850.0,2009-05-12 14:59:00
84,27.92,16158.0,2009-05-12 15:00:00
611,54.870000000000005,15484.0,2009-05-12 15:18:00
104,29.499999999999996,14709.0,2009-05-12 15:26:00
100,38.2,15057.0,2009-05-12 15:27:00
56,54.24,14867.0,2009-05-12 15:47:00
281,37.080000000000005,17642.0,2009-05-12 16:01:00
260,73.42000000000002,17850.0,2009-05-12 16:01:00
165,31.200000000000003,13813.0,2009-06-12 10:16:00
77,109.2,13589.0,2009-06-12 10:26:00
140,63.25,12417.0,2009-06-12 10:30:00
236,104.26000000000003,17920.0,2009-06-12 10:37:00
115,118.34000000000002,12975.0,2009-06-12 10:38:00
183,223.09999999999997,16104.0,2009-06-12 10:41:00
49,73.35000000000001,17150.0,2009-06-12 10:51:00
150,204.0399999999998,17920.0,2009-06-12 11:13:00
33,149.98999999999998,16277.0,2009-06-12 11:27:00
57,120.4,17244.0,2009-06-12 11:27:00
128,58.570000000000014,17850.0,2009-06-12 11:33:00
83,71.10000000000001,15260.0,2009-06-12 11:45:00
384,58.38000000000001,12583.0,2009-06-12 11:57:00
416,193.20000000000005,15555.0,2009-06-12 11:58:00
381,325.68000000000006,13736.0,2009-06-12 12:07:00
50,127.7,14133.0,2009-06-12 12:10:00
43,37.290000000000006,15571.0,2009-06-12 12:10:00
478,215.25999999999993,13448.0,2009-06-12 12:14:00
79,61.04,17085.0,2009-06-12 12:16:00
169,137.31,15059.0,2009-06-12 12:17:00
164,63.47000000000001,14468.0,2009-06-12 12:21:00
166,112.98000000000002,16395.0,2009-06-12 12:26:00
71,79.03000000000002,15878.0,2009-06-12 12:28:00
340,80.8,16485.0,2009-06-12 12:28:00
185,94.72000000000003,15860.0,2009-06-12 12:31:00
336,108.33,13373.0,2009-06-12 12:34:00
98,8.59,14608.0,2009-06-12 12:34:00
158,73.42000000000002,17850.0,2009-06-12 12:41:00
129,140.0,14896.0,2009-06-12 12:42:00
778,75.42,16779.0,2009-06-12 12:42:00
5,8.5,16964.0,2009-06-12 12:51:00
147,72.58,15983.0,2009-06-12 12:52:00
28,59.8,13782.0,2009-06-12 12:52:00
44,18.8,16964.0,2009-06-12 12:53:00
63,47.31000000000002,14454.0,2009-06-12 12:56:00
72,1.25,16779.0,2009-06-12 13:00:00
32,36.45,14717.0,2009-06-12 13:05:00
503,63.20000000000001,16718.0,2009-06-12 13:07:00
87,108.52000000000002,15751.0,2009-06-12 13:08:00
313,182.0899999999999,14546.0,2009-06-12 13:10:00
85,72.27000000000001,17848.0,2009-06-12 13:19:00
3,4.25,15751.0,2009-06-12 13:21:00
85,158.05,17561.0,2009-06-12 13:29:00
336,193.59999999999994,15547.0,2009-06-12 13:40:00
356,34.410000000000004,17406.0,2009-06-12 13:45:00
188,99.81,14479.0,2009-06-12 13:48:00
424,51.84,16710.0,2009-06-12 13:49:00
26,86.75000000000003,17969.0,2009-06-12 13:53:00
241,117.86000000000003,14548.0,2009-06-12 14:00:00
95,91.27000000000001,15311.0,2009-06-12 14:03:00
34,41.330000000000005,14548.0,2009-06-12 14:06:00
47,14.059999999999999,17916.0,2009-06-12 14:10:00
130,73.42000000000002,17850.0,2009-06-12 14:14:00
208,67.65,13319.0,2009-06-12 14:46:00
85,159.59000000000003,14606.0,2009-06-12 14:54:00
47,97.42,16773.0,2009-06-12 15:01:00
38,45.400000000000006,15479.0,2009-06-12 15:08:00
146,73.92,17850.0,2009-06-12 15:09:00
24,6.52,,2009-06-12 15:11:00
290,41.57000000000001,15822.0,2009-06-12 15:12:00
89,38.900000000000006,13890.0,2009-06-12 15:15:00
102,27.090000000000003,13211.0,2009-06-12 15:24:00
56,36.4,15641.0,2009-06-12 15:31:00
7,9.270000000000001,,2009-06-12 15:32:00
234,78.59,14123.0,2009-06-12 15:35:00
92,32.55,13019.0,2009-06-12 15:40:00
